34.4, -85.5013, -97.603, -103.8, -45.1054, -46.8702, -130.54, 0.04047, 0.015882, -0.014661, -0.00519223, 0.00562932, -0.0364659
34.6, -245.922, -209.296, -35.2821, -69.3781, -81.8088, -99.3435, 0.042761, 0.020464, -0.016493, -0.13533, -0.0187938, -0.097872
34.8, -899.24, -409.792, 65.741, -176.112, -130.136, -79.0156, 0.042302, 0.016952, -0.018631, -0.634347, -0.128753, -0.318954
35, -957.761, -413.242, 77.9012, -267.181, -165.206, -84.4838, 0.038332, 0.016341, -0.013897, -0.612888, -0.122757, -0.302736
35.2, -957.761, -133.908, 278.252, -382.479, -72.4423, -29.9364, 0.040317, 0.017715, -0.015882, -0.507631, -0.0938813, -0.265004
35.4, -31.1897, -2.42619, -142.678, -326.888, -61.3812, -31.1139, 0.04383, 0.020922, -0.020159, 0.312546, 0.0796096, 0.103508
35.6, -28.2666, -8.44782, -144.753, -281.29, -48.0408, -42.2051, 0.041844, 0.022297, -0.018021, 0.277819, 0.072625, 0.0888458
35.8, -23.8819, -6.81087, -152.529, -241.501, -37.1191, -55.7064, 0.042302, 0.016952, -0.015272, 0.246187, 0.0602695, 0.0773548
36, 250.775, -957.761, -919.322, -23.0572, -471.218, 82.4246, 0.042302, 0.015119, -0.015577, 0.376312, 0.0613248, 0.160431
36.2, -18.7957, 957.819, -957.849, -79.9725, 498.321, -20.38, 0.040928, 0.022602, -0.017257, 0.312056, 0.0714003, 0.150349
36.4, 957.819, -957.761, -957.849, 379.854, -492.599, -33.5247, 0.042455, 0.021838, -0.01741, 0.628139, 0.122988, 0.264375
36.6, 957.819, -957.761, -957.849, 559.158, -671.312, -234.14, 0.041692, 0.018937, -0.016188, 0.456688, 0.0910519, 0.190983
36.8, -27.0973, 17.7726, -98.3923, 378.233, -409.367, -315.082, 0.043371, 0.018021, -0.015577, -0.263665, -0.0396097, -0.152847
